## soybean lines and characteristics from GRIN
TaxonId	3847
##
PI399019	Korea, South	Ch'angwon-si georeferenced
PI399020	Korea, South	Ch'angwon-si georeferenced
PI399021	Korea, South	Ch'angwon-si georeferenced
PI399022	Korea, South	
PI399023	Korea, South	
PI399024	Korea, South	
PI399025	Korea, South	
PI399026	Korea, South	
PI399027	Korea, South	
PI399028	Korea, South	Changnyeong georeferenced
PI399029	Korea, South	
PI399030	Korea, South	
PI399031	Korea, South	
PI399032	Korea, South	
PI399033	Korea, South	Ch'angwon-si georeferenced
PI399034	Korea, South	
PI399035	Korea, South	
PI399036	Korea, South	
PI399037	Korea, South	
PI399038	Korea, South	
PI399039	Korea, South	
PI399040	Korea, South	
PI399041	Korea, South	
PI399042	Korea, South	
PI399043	Korea, South	
PI399044	Korea, South	
PI399045	Korea, South	
PI399046	Korea, South	
PI399047	Korea, South	
PI399048	Korea, South	
PI399049	Korea, South	
PI399050	Korea, South	
PI399051	Korea, South	
PI399052	Korea, South	
PI399053	Korea, South	
PI399054	Korea, South	
PI399055	Korea, South	
PI399056	Korea, South	
PI399057	Korea, South	
PI399058	Korea, South	
PI399059	Korea, South	
PI399060	Korea, South	
PI399061	Korea, South	
PI399062	Korea, South	
PI399063	Korea, South	
PI399064	Korea, South	
PI399065	Korea, South	
PI399066	Korea, South	
PI399067	Korea, South	
PI399068	Korea, South	
PI399069	Korea, South	
PI399070	Korea, South	
PI399071	Korea, South	
PI399072	Korea, South	
PI399073	Korea, South	
PI399074	Korea, South	
PI399075	Korea, South	
PI399076	Korea, South	
PI399077	Korea, South	
PI399078	Korea, South	
PI399079	Korea, South	
PI399080	Korea, South	
PI399081	Korea, South	
PI399082	Korea, South	
PI399083	Korea, South	
PI399084	Korea, South	
PI399085	Korea, South	
PI399086	Korea, South	
PI399087	Korea, South	
PI399088	Korea, South	
PI399089	Korea, South	
PI399090	Korea, South	
PI399091	Korea, South	
PI399092	Korea, South	
PI399093	Korea, South	
PI399094	Korea, South	
PI399095	Korea, South	
PI399096	Korea, South	
PI399097	Korea, South	
PI399098	Korea, South	
PI399099	Korea, South	
PI399100	Korea, South	
PI399101	Korea, South	
PI399102	Korea, South	
PI399103	Korea, South	
PI399104	Korea, South	
PI399105	Korea, South	
PI399106	Korea, South	
PI399107	Korea, South	
PI399108	Korea, South	
PI399109	Korea, South	
PI399110	Korea, South	
PI399111	Korea, South	
PI399112	Korea, South	
PI399113	Korea, South	
PI399114	Korea, South	
PI399115	Korea, South	
PI399116	Korea, South	
PI399117	Korea, South	
PI399118	Korea, South	
PI399119	Korea, South	
PI399120	Korea, South	
PI399121	Korea, South	
PI399122	Korea, South	
PI399123	Korea, South	
PI399124	Korea, South	
PI399125	Korea, South	
PI399126	Korea, South	
PI401418	Russian Federation	
PI404151	Moldova	
PI404152	Russian Federation	
PI404153	Georgia	
PI404154	United States	
PI404155A	Russian Federation	
PI404155B	Russian Federation	
PI404155C	Russian Federation	
PI404156	Russian Federation	
PI404157	Russian Federation	
PI404158	Russian Federation	
PI404159	Georgia	
PI404160A	Georgia	
PI404160B	Georgia	
PI404161	Georgia	
PI404162	Ukraine	
PI404163	China	
PI404164	China	
PI404165	China	
PI404166	China	
PI404167	China	
PI404168	China	
PI404169A	China	
PI404169B	China	
PI404170	China	
PI404171	China	
PI404172	China	
PI404173A	China	
PI404173B	China	
PI404174	China	
PI404175	China	
PI404176	China	
PI404177	China	
PI404178	China	
PI404179A	China	
PI404179B	China	
PI404180	China	
PI404181	China	
PI404182	China	
PI404183	China	
PI404185	China	
PI404186	China	
PI404187	China	
PI404188A	China	
PI404188B	China	
PI404189	China	
PI404190	China	
PI404191	China	
PI404192A	China	
PI404192B	China	
PI404192C	China	
PI404193	China	
PI404194	China	
PI404195	China	
PI404196A	China	
PI404196B	China	
PI404197	China	
PI404198A	China	
PI404198B	China	
PI404199	China	
PI405690	China	
PI405691	China	
PI406707		
PI406708	Korea, South	
PI406709		
PI406710		
PI407386A	China	
PI407386B	China	
PI407386C	China	
PI407386D	China	
PI407653	China	
PI407654	China	
PI407655A	China	
PI407655B	China	
PI407655C	China	
PI407656	China	
PI407657	China	
PI407658A	China	
PI407658B	China	
PI407658C	China	
PI407659A	China	
PI407659B	China	
PI407701	China	
PI407702	China	
PI407704	China	
PI407705	China	
PI407706A	China	
PI407706B	China	
PI407707	China	
PI407708A	China	
PI407708B	China	
PI407709	China	
PI407710	China	
PI407711A	China	
PI407711B	China	
PI407712	China	
PI407713	China	
PI407714	China	
PI407715	China	
PI407716	China	
PI407717	China	
PI407718	China	
PI407719	China	
PI407720	China	
PI407721	China	
PI407722	China	
PI407723	China	
PI407724	China	
PI407725A	China	
PI407725B	China	
PI407726	China	
PI407727	China	
PI407729	China	
PI407730	China	
PI407731	China	
PI407732	China	
PI407733	China	
PI407734	China	
PI407735	China	
PI407736	China	
PI407737	China	
PI407738	China	
PI407739	China	
PI407742	China	
PI407743	China	
PI407744	China	
PI407746	China	
PI407747	China	
PI407748	China	
PI407749	China	
PI407750	China	
PI407751	China	
PI407752	China	
PI407753	China	
PI407755	China	
PI407756	China	
PI407757	China	
PI407758	China	
PI407759	China	
PI407761	China	
PI407762	China	
PI407763	China	
PI407764	China	
PI407765	China	
PI407766	China	
PI407767	China	
PI407768	China	
PI407769	China	
PI407770	Korea, South	Yongsan-gu georeferenced
PI407771	Korea, South	
PI407772A	Korea, South	
PI407772B	Korea, South	
PI407773A	Korea, South	
PI407773B	Korea, South	
PI407774	Korea, South	
PI407775	Korea, South	
PI407776	Korea, South	
PI407777	Korea, South	
PI407778A	Korea, South	
PI407778B	Korea, South	
PI407778C	Korea, South	
PI407779	Korea, South	
PI407781A	Korea, South	
PI407781B	Korea, South	
PI407781C	Korea, South	
PI407783	Korea, South	
PI407784	Korea, South	Georeferenced Janghowon-Eup, Icheon-si
PI407785	Korea, South	
PI407786A	Korea, South	Georeferenced Janghowon-Eup, Icheon-si
PI407786B	Korea, South	Georeferenced Janghowon-Eup, Icheon-si
PI407787	Korea, South	
PI407788A	Korea, South	
PI407788B	Korea, South	
PI407788C	Korea, South	
PI407789	Korea, South	
PI407790.1	Korea, South	
PI407790.2	Korea, South	
PI407791	Korea, South	
PI407792	Korea, South	
PI407793	Korea, South	
PI407794	Korea, South	Icheon georeferenced
PI407795A	Korea, South	
PI407795B	Korea, South	
PI407796	Korea, South	
PI407797	Korea, South	
PI407798	Korea, South	
PI407799	Korea, South	Icheon georeferenced
PI407800	Korea, South	Icheon georeferenced
PI407801	Korea, South	
PI407802	Korea, South	Georeferenced Janghowon-Eup, Icheon-si
PI407803	Korea, South	
PI407804	Korea, South	
PI407805A	Korea, South	
PI407805B	Korea, South	
PI407805C	Korea, South	
PI407805D	Korea, South	
PI407806A	Korea, South	
PI407806B	Korea, South	
PI407807	Korea, South	
PI407808.1	Korea, South	
PI407808.2	Korea, South	
PI407809	Korea, South	
PI407810	Korea, South	
PI407811	Korea, South	
PI407812	Korea, South	
PI407813	Korea, South	
PI407814.1	Korea, South	
PI407814.2	Korea, South	
PI407815	Korea, South	
PI407816	Korea, South	
PI407817	Korea, South	
PI407818A	Korea, South	
PI407818B	Korea, South	
PI407819	Korea, South	
PI407820	Korea, South	
PI407821A	Korea, South	
PI407821B	Korea, South	
PI407822	Korea, South	
PI407823	Korea, South	
PI407824	Korea, South	
PI407825	Korea, South	Hwaseong georeferenced
PI407826	Korea, South	
PI407827	Korea, South	Wonju-si georeferenced
PI407828	Korea, South	Hoengsong-gun georeferenced.
PI407829	Korea, South	Chuncheon georeferenced.
PI407830	Korea, South	Chuncheon georeferenced.
PI407831	Korea, South	Wonju-si georeferenced
PI407832A	Korea, South	Wonju-si georeferenced
PI407832B	Korea, South	Wonju-si georeferenced
PI407833A	Korea, South	
PI407833B	Korea, South	
PI407833C	Korea, South	
PI407834	Korea, South	Hoengsong-gun georeferenced.
PI407835	Korea, South	
PI407836	Korea, South	Wonju-si georeferenced
PI407837	Korea, South	Chuncheon georeferenced.
PI407838	Korea, South	Wonju-si georeferenced
PI407839.1	Korea, South	
PI407839.2	Korea, South	
PI407840	Korea, South	Cheonan georeferenced
PI407841	Korea, South	Cheonan georeferenced
PI407842	Korea, South	
PI407843	Korea, South	
PI407844	Korea, South	
PI407845A	Korea, South	
PI407845B	Korea, South	
PI407846	Korea, South	
PI407847	Korea, South	
PI407848	Korea, South	
PI407849	Korea, South	
PI407850	Korea, South	
PI407851	Korea, South	
PI407852	Korea, South	
PI407853	Korea, South	
PI407854	Korea, South	
PI407855	Korea, South	
PI407856	Korea, South	
PI407857	Korea, South	
PI407858	Korea, South	
PI407859.1	Korea, South	
PI407859.2	Korea, South	
PI407860	Korea, South	
PI407861A	Korea, South	
PI407861B	Korea, South	
PI407861C	Korea, South	
PI407862	Korea, South	
PI407863	Korea, South	
PI407864	Korea, South	
PI407865	Korea, South	
PI407866	Korea, South	
PI407867A	Korea, South	
PI407867B	Korea, South	
PI407867C	Korea, South	
PI407868A	Korea, South	
PI407868B	Korea, South	
PI407868C	Korea, South	
PI407869A	Korea, South	
PI407869B	Korea, South	
PI407870	Korea, South	
PI407871	Korea, South	
PI407872A	Korea, South	
PI407872B	Korea, South	
PI407872C	Korea, South	
PI407873	Korea, South	
PI407874.1	Korea, South	
PI407874.2	Korea, South	
PI407875A	Korea, South	
PI407875B	Korea, South	
PI407876	Korea, South	
PI407877A	Korea, South	
PI407877B	Korea, South	
PI407877C	Korea, South	
PI407878	Korea, South	
PI407879	Korea, South	
PI407880	Korea, South	
PI407881	Korea, South	
PI407882	Korea, South	
PI407883	Korea, South	
PI407884	Korea, South	
PI407885	Korea, South	
PI407886	Korea, South	
PI407887	Korea, South	
PI407888	Korea, South	
PI407889	Korea, South	
PI407890.1	Korea, South	
PI407890.2	Korea, South	
PI407891	Korea, South	
PI407892A	Korea, South	
PI407892B	Korea, South	
PI407892C	Korea, South	
PI407893	Korea, South	
PI407894	Korea, South	
PI407895	Korea, South	
PI407896	Korea, South	
PI407897	Korea, South	
PI407898A	Korea, South	
PI407898B	Korea, South	
PI407899	Korea, South	
PI407900	Korea, South	
PI407901	Korea, South	
PI407902A	Korea, South	
PI407902B	Korea, South	
PI407903A	Korea, South	
PI407903B	Korea, South	
PI407904	Korea, South	
PI407905	Korea, South	
PI407906	Korea, South	
PI407907A	Korea, South	
PI407907B	Korea, South	
PI407908	Korea, South	
PI407909	Korea, South	
PI407910	Korea, South	
PI407911	Korea, South	
PI407912	Korea, South	
PI407913A	Korea, South	
PI407913B	Korea, South	
PI407914A	Korea, South	
PI407914B	Korea, South	
PI407914C	Korea, South	
PI407914D	Korea, South	
PI407915	Korea, South	
PI407916	Korea, South	
PI407917	Korea, South	
PI407918A	Korea, South	
PI407918B	Korea, South	
PI407919	Korea, South	
PI407920	Korea, South	
PI407921	Korea, South	
PI407922	Korea, South	
PI407923	Korea, South	
PI407924	Korea, South	
PI407925	Korea, South	
PI407926A	Korea, South	
PI407926B	Korea, South	
PI407927A	Korea, South	
PI407927B	Korea, South	
PI407928	Korea, South	
PI407929	Korea, South	
PI407930	Korea, South	
PI407931	Korea, South	
PI407932A	Korea, South	
PI407932B	Korea, South	
PI407933	Korea, South	
PI407934	Korea, South	
PI407935	Korea, South	
PI407936	Korea, South	
PI407937.1	Korea, South	
PI407937.2	Korea, South	
PI407938	Korea, South	
PI407939A	Korea, South	
PI407939B	Korea, South	
PI407940	Korea, South	
PI407941A	Korea, South	
PI407941B	Korea, South	
PI407942	Korea, South	
PI407943	Korea, South	
PI407944	Korea, South	
PI407945	Korea, South	
PI407946.1	Korea, South	
PI407946.2	Korea, South	
PI407947	Korea, South	
PI407948	Korea, South	
PI407949	Korea, South	
PI407950.1	Korea, South	
PI407950.2	Korea, South	
PI407951	Korea, South	
PI407952A	Korea, South	
PI407952B	Korea, South	
PI407953	Korea, South	
PI407954	Korea, South	
PI407955	Korea, South	
PI407956	Korea, South	
PI407957	Korea, South	
PI407958	Korea, South	
PI407959A	Korea, South	
PI407959B	Korea, South	
PI407960A	Korea, South	
PI407960B	Korea, South	
PI407961.1	Korea, South	
PI407961.2	Korea, South	
PI407962.1	Korea, South	
PI407962.2	Korea, South	
PI407963	Korea, South	
PI407964	Korea, South	
PI407965	Korea, South	
PI407966A	Korea, South	
PI407966B	Korea, South	
PI407966C	Korea, South	
PI407967	Korea, South	
PI407968	Korea, South	
PI407969	Korea, South	
PI407970	Korea, South	
PI407972A	Korea, South	
PI407972B	Korea, South	
PI407972C	Korea, South	
PI407973A	Korea, South	
PI407973B	Korea, South	
PI407974A	Korea, South	
PI407974B	Korea, South	
PI407975A	Korea, South	
PI407975B	Korea, South	
PI407976A	Korea, South	
PI407976B	Korea, South	
PI407977	Korea, South	
PI407978	Korea, South	
PI407979	Korea, South	
PI407980	Korea, South	
PI407981A	Korea, South	
PI407981B	Korea, South	
PI407981C	Korea, South	
PI407982	Korea, South	
PI407983	Korea, South	
PI407984	Korea, South	
PI407985	Korea, South	
PI407986A	Korea, South	
PI407986B	Korea, South	
PI407987	Korea, South	
PI407988A	Korea, South	
PI407988B	Korea, South	
PI407989	Korea, South	
PI407990	Korea, South	
PI407991	Korea, South	
PI407992	Korea, South	
PI407993	Korea, South	
PI407994	Korea, South	
PI407995	Korea, South	
PI407996	Korea, South	
PI407997	Korea, South	
PI407998A	Korea, South	
PI407998B	Korea, South	
PI407998C	Korea, South	
PI407998D	Korea, South	
PI407999.1	Korea, South	
PI407999.2	Korea, South	
PI408000	Korea, South	
PI408001	Korea, South	
PI408002	Korea, South	
PI408003.1	Korea, South	
PI408003.2	Korea, South	
PI408004.1	Korea, South	
PI408004.2	Korea, South	
PI408005	Korea, South	
PI408006	Korea, South	
PI408007	Korea, South	
PI408008	Korea, South	
PI408009	Korea, South	
PI408010.1	Korea, South	
PI408010.2	Korea, South	
PI408011	Korea, South	
PI408012	Korea, South	
PI408013	Korea, South	
PI408014	Korea, South	
PI408015	Korea, South	
PI408016A	Korea, South	
PI408016B	Korea, South	
PI408017	Korea, South	
PI408018	Korea, South	
PI408019A	Korea, South	
PI408019B	Korea, South	
PI408019C	Korea, South	
PI408020A	Korea, South	
PI408020B	Korea, South	
PI408020C	Korea, South	
PI408020D	Korea, South	
PI408021	Korea, South	
PI408022	Korea, South	
PI408023	Korea, South	
PI408024	Korea, South	
PI408025	Korea, South	
PI408026	Korea, South	
PI408027	Korea, South	
PI408028	Korea, South	
PI408029	Korea, South	
PI408030	Korea, South	
PI408031	Korea, South	
PI408032A	Korea, South	
PI408032B	Korea, South	
PI408033	Korea, South	
PI408034	Korea, South	
PI408035	Korea, South	
PI408036	Korea, South	
PI408037	Korea, South	
PI408038	Korea, South	
PI408039	Korea, South	
PI408040.1	Korea, South	
PI408040.2	Korea, South	
PI408041	Korea, South	
PI408042	Korea, South	
PI408043	Korea, South	
PI408044	Korea, South	
PI408045	Korea, South	
PI408046	Korea, South	
PI408047	Korea, South	
PI408048A	Korea, South	
PI408048B	Korea, South	
PI408049	Korea, South	
PI408050A	Korea, South	
PI408050B	Korea, South	
PI408051	Korea, South	
PI408052A	Korea, South	
PI408052B	Korea, South	
PI408052C	Korea, South	
PI408053	Korea, South	
PI408054	Korea, South	
PI408055A	Korea, South	
PI408055B	Korea, South	
PI408055C	Korea, South	
PI408055D	Korea, South	
PI408056	Korea, South	
PI408057	Korea, South	
PI408058	Korea, South	
PI408059	Korea, South	
PI408060	Korea, South	
PI408061	Korea, South	
PI408062	Korea, South	
PI408063	Korea, South	
PI408064	Korea, South	
PI408065	Korea, South	
PI408066A	Korea, South	
PI408066B	Korea, South	
PI408067A	Korea, South	
PI408067B	Korea, South	
PI408068A	Korea, South	
PI408068B	Korea, South	
PI408068C	Korea, South	
PI408069	Korea, South	
PI408070A	Korea, South	
PI408070B	Korea, South	
PI408071	Korea, South	
PI408072	Korea, South	
PI408073	Korea, South	
PI408074A	Korea, South	
PI408074B	Korea, South	
PI408074C	Korea, South	
PI408075	Korea, South	
PI408076A	Korea, South	
PI408076B	Korea, South	
PI408076C	Korea, South	
PI408077	Korea, South	
PI408078	Korea, South	
PI408079A	Korea, South	
PI408079B	Korea, South	
PI408080	Korea, South	
PI408081	Korea, South	
PI408082	Korea, South	
PI408083A	Korea, South	
PI408083B	Korea, South	
PI408084A	Korea, South	
PI408084B	Korea, South	
PI408084C	Korea, South	
PI408085	Korea, South	
PI408086	Korea, South	
PI408087	Korea, South	
PI408088	Korea, South	
PI408089	Korea, South	
PI408090	Korea, South	
PI408091	Korea, South	
PI408092A	Korea, South	
PI408092B	Korea, South	
PI408092C	Korea, South	
PI408093	Korea, South	
PI408094.1	Korea, South	
PI408094.2	Korea, South	
PI408095A	Korea, South	
PI408095B	Korea, South	
PI408095C	Korea, South	
PI408096	Korea, South	
PI408097	Korea, South	
PI408098	Korea, South	
PI408099	Korea, South	
PI408100A	Korea, South	
PI408100B	Korea, South	
PI408101	Korea, South	
PI408102	Korea, South	
PI408103	Korea, South	
PI408104	Korea, South	
PI408105A	Korea, South	
PI408105B	Korea, South	
PI408106	Korea, South	
PI408107	Korea, South	
PI408108	Korea, South	
PI408109A	Korea, South	
PI408109B	Korea, South	
PI408110A	Korea, South	
PI408110B	Korea, South	
PI408111	Korea, South	
PI408112	Korea, South	
PI408113	Korea, South	
PI408114	Korea, South	
PI408115	Korea, South	
PI408116	Korea, South	
PI408117	Korea, South	
PI408118	Korea, South	
PI408119	Korea, South	
PI408120	Korea, South	
PI408121	Korea, South	
PI408122	Korea, South	
PI408123	Korea, South	
PI408124A	Korea, South	
PI408124B	Korea, South	
PI408124C	Korea, South	
PI408124D	Korea, South	
PI408125A	Korea, South	
PI408125B	Korea, South	
PI408126A	Korea, South	
PI408126B	Korea, South	
PI408127	Korea, South	
PI408128	Korea, South	
PI408129	Korea, South	
PI408130	Korea, South	
PI408131A	Korea, South	
PI408131B	Korea, South	
PI408132	Korea, South	
PI408133	Korea, South	
PI408134A	Korea, South	
PI408134B	Korea, South	
PI408134C	Korea, South	
PI408135A	Korea, South	
PI408135B	Korea, South	
PI408136	Korea, South	
PI408137A	Korea, South	
PI408137B	Korea, South	
PI408138A	Korea, South	
PI408138B	Korea, South	
PI408138C	Korea, South	
PI408138D	Korea, South	
PI408139	Korea, South	
PI408140A	Korea, South	
PI408140B	Korea, South	
PI408141	Korea, South	
PI408142	Korea, South	
PI408143	Korea, South	
PI408144	Korea, South	
PI408145	Korea, South	
PI408146	Korea, South	
PI408147	Korea, South	
PI408148	Korea, South	
PI408149	Korea, South	
PI408150	Korea, South	
PI408151	Korea, South	
PI408152	Korea, South	
PI408153	Korea, South	
PI408154	Korea, South	
PI408155	Korea, South	
PI408156	Korea, South	
PI408157	Korea, South	
PI408158	Korea, South	
PI408159	Korea, South	
PI408160	Korea, South	
PI408161	Korea, South	
PI408162	Korea, South	
PI408163	Korea, South	
PI408164	Korea, South	
PI408165	Korea, South	
PI408166A	Korea, South	
PI408166B	Korea, South	
PI408166C	Korea, South	
PI408167A	Korea, South	
PI408167B	Korea, South	
PI408167C	Korea, South	
PI408168	Korea, South	
PI408169A	Korea, South	
PI408169B	Korea, South	
PI408169C	Korea, South	
PI408169D	Korea, South	
PI408170	Korea, South	
PI408171	Korea, South	
PI408172	Korea, South	
PI408173	Korea, South	
PI408174	Korea, South	
PI408175	Korea, South	
PI408176	Korea, South	
PI408177	Korea, South	
PI408178	Korea, South	
PI408179	Korea, South	
PI408180.1	Korea, South	
PI408180.2	Korea, South	
PI408181A	Korea, South	
PI408181B	Korea, South	
PI408181C	Korea, South	
PI408181D	Korea, South	
PI408182	Korea, South	
PI408183	Korea, South	
PI408184A	Korea, South	
PI408184B	Korea, South	
PI408185	Korea, South	
PI408186A	Korea, South	
PI408186B	Korea, South	
PI408186C	Korea, South	
PI408187	Korea, South	
PI408188	Korea, South	
PI408189	Korea, South	
PI408190	Korea, South	
PI408191A	Korea, South	
PI408191B	Korea, South	
PI408192.1	Korea, South	
PI408192.2	Korea, South	
PI408193	Korea, South	
PI408194	Korea, South	
PI408195	Korea, South	
PI408196A	Korea, South	
PI408196B	Korea, South	
PI408197A	Korea, South	
PI408197B	Korea, South	
PI408198	Korea, South	
PI408199	Korea, South	
PI408200A	Korea, South	
PI408200B	Korea, South	
PI408201A	Korea, South	
PI408201B	Korea, South	
PI408202	Korea, South	
PI408203A	Korea, South	
PI408203B	Korea, South	
PI408204	Korea, South	
PI408205	Korea, South	
PI408206.1	Korea, South	
PI408206.2	Korea, South	
PI408207.1	Korea, South	
PI408207.2	Korea, South	
PI408208	Korea, South	
PI408209A	Korea, South	
PI408209B	Korea, South	
PI408209C	Korea, South	
PI408210	Korea, South	
PI408211A	Korea, South	
PI408211B	Korea, South	
PI408212A	Korea, South	
PI408212B	Korea, South	
PI408213	Korea, South	
PI408214	Korea, South	
PI408215A	Korea, South	
PI408215B	Korea, South	
PI408216A	Korea, South	
PI408216B	Korea, South	
PI408217A	Korea, South	
PI408217B	Korea, South	
PI408217C	Korea, South	
PI408218	Korea, South	
PI408219	Korea, South	
PI408220	Korea, South	
PI408221A	Korea, South	
PI408221B	Korea, South	
PI408221C	Korea, South	
PI408222A	Korea, South	
PI408222B	Korea, South	
PI408222C	Korea, South	
PI408223	Korea, South	
PI408224A	Korea, South	
PI408224B	Korea, South	
PI408225A	Korea, South	
PI408225B	Korea, South	
PI408226A	Korea, South	
PI408226B	Korea, South	
PI408227	Korea, South	
PI408228A	Korea, South	
PI408228B	Korea, South	
PI408229A	Korea, South	
PI408229B	Korea, South	
PI408229C	Korea, South	
PI408230	Korea, South	
PI408231	Korea, South	
PI408232	Korea, South	
PI408233A	Korea, South	
PI408233B	Korea, South	
PI408234A	Korea, South	
PI408234B	Korea, South	
PI408235	Korea, South	
PI408236	Korea, South	
PI408237	Korea, South	
PI408238.1	Korea, South	
PI408238.2	Korea, South	
PI408239	Korea, South	
PI408240	Korea, South	
PI408241	Korea, South	
PI408242	Korea, South	
PI408243	Korea, South	
PI408244	Korea, South	
PI408245	Korea, South	
PI408246.1	Korea, South	
PI408246.2	Korea, South	
PI408247	Korea, South	
PI408248A	Korea, South	
PI408248B	Korea, South	
PI408249	Korea, South	
PI408250	Korea, South	
PI408251	Korea, South	
PI408252	Korea, South	
PI408253	Korea, South	
PI408254	Korea, South	
PI408255A	Korea, South	
PI408255B	Korea, South	
PI408256	Korea, South	
PI408257	Korea, South	
PI408258	Korea, South	
PI408259A	Korea, South	
PI408259B	Korea, South	
PI408260A	Korea, South	
PI408260B	Korea, South	
PI408260C	Korea, South	
PI408261	Korea, South	
PI408262A	Korea, South	
PI408262B	Korea, South	
PI408262C	Korea, South	
PI408262D	Korea, South	
PI408263	Korea, South	
PI408264	Korea, South	
PI408265A	Korea, South	
PI408265B	Korea, South	
PI408265C	Korea, South	
PI408266	Korea, South	
PI408267	Korea, South	
PI408268	Korea, South	
PI408269A	Korea, South	
PI408269B	Korea, South	
PI408269C	Korea, South	
PI408269D	Korea, South	
PI408270A	Korea, South	
PI408270B	Korea, South	
PI408270C	Korea, South	
PI408271	Korea, South	
PI408272A	Korea, South	
PI408272B	Korea, South	
PI408272C	Korea, South	
PI408273	Korea, South	
PI408274	Korea, South	
PI408275	Korea, South	
PI408276	Korea, South	
PI408277	Korea, South	
PI408278	Korea, South	
PI408279	Korea, South	
PI408280	Korea, South	
PI408281A	Korea, South	
PI408281B	Korea, South	
PI408282	Korea, South	
PI408283	Korea, South	
PI408284	Korea, South	
PI408285A	Korea, South	
PI408285B	Korea, South	
PI408285C	Korea, South	
PI408286	Korea, South	
PI408287	Korea, South	
PI408288	Korea, South	
PI408289	Korea, South	
PI408290	Korea, South	
PI408291	Korea, South	
PI408292	Korea, South	
PI408293.1	Korea, South	
PI408293.2	Korea, South	
PI408294A	Korea, South	
PI408294B	Korea, South	
PI408295A	Korea, South	
PI408295B	Korea, South	
PI408296A	Korea, South	
PI408296B	Korea, South	
PI408297	Korea, South	
PI408298A	Korea, South	
PI408298B	Korea, South	
PI408299	Korea, South	
PI408300	Korea, South	
PI408301	Korea, South	
PI408302	Korea, South	
PI408303	Korea, South	
PI408304	Korea, South	
PI408305	Korea, South	
PI408306	Korea, South	
PI408307A	Korea, South	
PI408307B	Korea, South	
PI408307C	Korea, South	
PI408308A	Korea, South	
PI408308B	Korea, South	
PI408309	Korea, South	
PI408310A	Korea, South	
PI408310B	Korea, South	
PI408311.1	Korea, South	
PI408311.2	Korea, South	
PI408312A	Korea, South	
PI408312B	Korea, South	
PI408313	Korea, South	
PI408314	Korea, South	
PI408315A	Korea, South	
PI408315B	Korea, South	
PI408316	Korea, South	
PI408317	Korea, South	
PI408318A	Korea, South	
PI408318B	Korea, South	
PI408319A	Korea, South	
PI408319B	Korea, South	
PI408319C	Korea, South	
PI408320	Korea, South	
PI408321	Korea, South	
PI408322	Korea, South	
PI408323	Korea, South	
PI408324	Korea, South	
PI408325	Korea, South	
PI408326	Korea, South	
PI408327A	Korea, South	
PI408327B	Korea, South	
PI408328	Korea, South	
PI408329	Korea, South	
PI408330	Korea, South	
PI408331	Korea, South	
PI408332A	Korea, South	
PI408332B	Korea, South	
PI408332C	Korea, South	
PI408333	Korea, South	
PI408334	Korea, South	
PI408335A	Korea, South	
PI408335B	Korea, South	
PI408336	Korea, South	
PI408337	Korea, South	
PI408338	Korea, South	
PI408339	Korea, South	
PI408340	Korea, South	
PI408342	Korea, South	
PI408343	Korea, South	
PI408344	Korea, South	
PI408345	Korea, South	
PI415072	China	
PI415073A	China	
PI415073B	China	
PI415074	China	
PI415701A	Taiwan	
PI415701B	Taiwan	
PI416746	Japan	
PI416747	Japan	
PI416748	Japan	
PI416749	Japan	
PI416750	Japan	
PI416751	Japan	
PI416752	Japan	
PI416753	Japan	
PI416754	Japan	
PI416755	Japan	
PI416756	Japan	
PI416757	Japan	
PI416758	Japan	
PI416759	Japan	
PI416760	Japan	
PI416761	Japan	
PI416762	Japan	
PI416763	Japan	
PI416764	Japan	
PI416765	Japan	
PI416766	Japan	
PI416767	Japan	
PI416768	Japan	
PI416769A	Japan	
PI416769B	Japan	
PI416769C	Japan	
PI416770	Japan	
PI416771	Korea, South	
PI416772	Japan	
PI416773	Japan	
PI416774	Japan	
PI416775	Japan	
PI416776	Japan	
PI416777	Japan	
PI416778	Japan	
PI416779	Japan	
PI416780	Japan	
PI416781	Japan	
PI416782	Japan	
PI416783	Japan	
PI416784	Japan	
PI416785	Japan	
PI416786	Japan	
PI416787	Japan	
PI416788	Japan	
PI416789	Japan	
PI416790	Japan	
PI416791	Japan	
PI416792	Japan	
PI416793	Japan	
PI416794	Japan	
PI416795	Japan	
PI416796	Japan	
PI416797	Japan	
PI416798	Japan	
PI416799	Japan	
PI416800	Japan	
PI416801	Japan	
PI416802	Japan	
PI416803	Japan	
PI416804	Japan	
PI416805	Japan	
PI416806	Japan	
PI416807	Japan	
PI416808	Japan	
PI416809	Japan	
PI416810	Japan	
PI416811	Japan	
PI416812	Japan	
PI416813	Japan	
PI416814	Japan	
PI416815	Japan	
PI416816	Japan	
PI416817	Japan	
PI416818	Japan	
PI416819A	Japan	
PI416820	Japan	
PI416821	Japan	
PI416822	Japan	
PI416823	China	
PI416824	Japan	
PI416825A	Japan	
PI416825B	Japan	
PI416825C	Japan	
PI416826A	Japan	
PI416826B	Japan	
PI416827	Japan	
PI416828	Japan	
PI416829	Japan	
PI416830	Japan	
PI416831	Japan	
PI416832	Japan	
PI416833	Japan	
PI416834	Japan	
PI416835	Japan	
PI416836	Japan	
PI416837	Japan	
PI416838	Japan	
PI416839	Japan	
PI416840	Korea, South	
PI416841	Japan	
PI416842	Japan	
PI416843	Japan	
PI416844	Japan	
PI416845	Japan	
PI416846	Japan	
