6855803	geranyldiphosphate biosynthesis	Arachis ipaensis	Araip.5G2GL
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_18661
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_19428
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_20389
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_36043
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_42965
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_35236
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_12430
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_20551
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_20139
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_37664
6834326	citrulline biosynthesis	Cajanus cajan	C.cajan_08346
6834391	putrescine biosynthesis I	Cajanus cajan	C.cajan_19002
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004507472.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004509633.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004503181.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004503182.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004503183.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004503706.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004503185.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004494266.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004507473.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004503184.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004516512.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004494265.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004516513.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004516511.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004516509.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004496997.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004514591.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004514593.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004507474.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004500795.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004498396.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004497359.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004516510.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004514592.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004490213.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004509508.1
6839344	tetrahydrofolate biosynthesis II	Cicer arietinum	XP_004490212.1
6834393	thiamine biosynthesis	Cajanus cajan	C.cajan_16883
6834393	thiamine biosynthesis	Cajanus cajan	C.cajan_39523
6834393	thiamine biosynthesis	Cajanus cajan	C.cajan_03627
6834393	thiamine biosynthesis	Cajanus cajan	C.cajan_04221
6834393	thiamine biosynthesis	Cajanus cajan	C.cajan_12171
6834393	thiamine biosynthesis	Cajanus cajan	C.cajan_35908
6834393	thiamine biosynthesis	Cajanus cajan	C.cajan_17241
6834366	divinyl ether biosynthesis II (13-LOX)	Cajanus cajan	C.cajan_20034
6834366	divinyl ether biosynthesis II (13-LOX)	Cajanus cajan	C.cajan_27693
6834366	divinyl ether biosynthesis II (13-LOX)	Cajanus cajan	C.cajan_44133
6834366	divinyl ether biosynthesis II (13-LOX)	Cajanus cajan	C.cajan_11005
6834366	divinyl ether biosynthesis II (13-LOX)	Cajanus cajan	C.cajan_21238
6834366	divinyl ether biosynthesis II (13-LOX)	Cajanus cajan	C.cajan_21236
6834366	divinyl ether biosynthesis II (13-LOX)	Cajanus cajan	C.cajan_42248
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.3g084500
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.3g118430
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.7g083920
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.8g028145
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.7g075090
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.1g101400
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.6g033260
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.2g065470
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.8g105860
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.4g103920
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.6g022630
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.8g083210
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.1g012540
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.1g088775
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.5g022700
6882593	lysine biosynthesis I	Medicago truncatula	Medtr.3g085850
6852058	glutamine biosynthesis I	Arachis duranensis	Aradu.51WYZ
6834269	ornithine biosynthesis	Cajanus cajan	C.cajan_36978
6834269	ornithine biosynthesis	Cajanus cajan	C.cajan_11584
6834269	ornithine biosynthesis	Cajanus cajan	C.cajan_03387
6834269	ornithine biosynthesis	Cajanus cajan	C.cajan_12985
6834269	ornithine biosynthesis	Cajanus cajan	C.cajan_37664
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.5g042880
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.3g100220
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.4g096900
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.3g112050
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.5g093570
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.3g088970
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.4g103680
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.1g022420
6882588	canavanine biosynthesis	Medicago truncatula	Medtr.3g088940
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.5g030500
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.8g079560
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.8g027805
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.5g083270
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.3g068200
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.4g101880
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.4g014460
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.1g016480
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.3g071740
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.5g080680
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.1g028380
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.2g019530
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.3g090980
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.5g099240
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.8g446430
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.4g085910
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.5g018050
6882686	Abscisic acid (ABA) mediated signaling	Medicago truncatula	Medtr.7g070050
6889013	pyridoxal 5'-phosphate salvage pathway	Glycine max	Glyma.18G04360
6889013	pyridoxal 5'-phosphate salvage pathway	Glycine max	Glyma.07G02340
6889013	pyridoxal 5'-phosphate salvage pathway	Glycine max	Glyma.08G23680
6889013	pyridoxal 5'-phosphate salvage pathway	Glycine max	Glyma.04G09950
6889013	pyridoxal 5'-phosphate salvage pathway	Glycine max	Glyma.16G02580
6889013	pyridoxal 5'-phosphate salvage pathway	Glycine max	Glyma.06G10000
6889013	pyridoxal 5'-phosphate salvage pathway	Glycine max	Glyma.11G33970
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.JI3K3
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.T6L7D
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.DJ3SV
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.9KL4T
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.RZ9J2
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.22S19
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.LYL3L
6855778	brassinosteroid biosynthesis II	Arachis ipaensis	Araip.55EZJ
6855862	lipid-A-precursor biosynthesis	Arachis ipaensis	Araip.L6WEG
6855862	lipid-A-precursor biosynthesis	Arachis ipaensis	Araip.Z3RIJ
6834297	phaseic acid biosynthesis	Cajanus cajan	C.cajan_26292
6834297	phaseic acid biosynthesis	Cajanus cajan	C.cajan_20006
6889064	IAA biosynthesis VI (via indole-3-acetamide)	Glycine max	Glyma.10G29640
6889064	IAA biosynthesis VI (via indole-3-acetamide)	Glycine max	Glyma.20G37660
6860348	putrescine biosynthesis I	Phaseolus vulgaris	Phvul.009G002500
6860269	trans,trans-farnesyl diphosphate biosynthesis	Phaseolus vulgaris	Phvul.006G136300
6860269	trans,trans-farnesyl diphosphate biosynthesis	Phaseolus vulgaris	Phvul.003G251500
6860269	trans,trans-farnesyl diphosphate biosynthesis	Phaseolus vulgaris	Phvul.002G181400
6860269	trans,trans-farnesyl diphosphate biosynthesis	Phaseolus vulgaris	Phvul.002G026400
6860269	trans,trans-farnesyl diphosphate biosynthesis	Phaseolus vulgaris	Phvul.003G239100
6851946	chlorophyll a biosynthesis II	Arachis duranensis	Aradu.646B6
6851946	chlorophyll a biosynthesis II	Arachis duranensis	Aradu.7K822
6851946	chlorophyll a biosynthesis II	Arachis duranensis	Aradu.L6TW0
6839475	salicylate biosynthesis	Cicer arietinum	XP_004496258.1
6839475	salicylate biosynthesis	Cicer arietinum	XP_004493977.1
6839475	salicylate biosynthesis	Cicer arietinum	XP_004496257.1
6839475	salicylate biosynthesis	Cicer arietinum	XP_004497516.1
6839475	salicylate biosynthesis	Cicer arietinum	XP_004491627.1
6834293	chlorophyll a biosynthesis II	Cajanus cajan	C.cajan_01719
6882612	glutathione biosynthesis	Medicago truncatula	Medtr.5g010230
6882612	glutathione biosynthesis	Medicago truncatula	Medtr.5g010250
6882612	glutathione biosynthesis	Medicago truncatula	Medtr.7g113890
6882612	glutathione biosynthesis	Medicago truncatula	Medtr.7g113880
6882612	glutathione biosynthesis	Medicago truncatula	Medtr.8g098350
6882612	glutathione biosynthesis	Medicago truncatula	Medtr.5g010210
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.Z0LGY
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.WQE4S
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.H5M4Q
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.ILB9Z
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.M1ZWV
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.55M8P
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.DV28N
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.X6LF1
6852009	ethylene biosynthesis from methionine	Arachis duranensis	Aradu.EM688
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.51556
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.J1AYY
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.TG268
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.PX1XB
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.IW9VR
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.3HF0R
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.WLL49
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.FC5JP
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.I0KNH
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.3C582
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.7X3HU
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.RKM5L
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.C24KQ
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.Y017B
6851965	lysine biosynthesis I	Arachis duranensis	Aradu.CMI46
6855854	phenylpropanoid biosynthesis, initial reactions	Arachis ipaensis	Araip.69J63
6855854	phenylpropanoid biosynthesis, initial reactions	Arachis ipaensis	Araip.P78H4
6855854	phenylpropanoid biosynthesis, initial reactions	Arachis ipaensis	Araip.JY2CI
6855854	phenylpropanoid biosynthesis, initial reactions	Arachis ipaensis	Araip.M5K02
6851925	gamma-glutamyl cycle	Arachis duranensis	Aradu.SZ91T
6851925	gamma-glutamyl cycle	Arachis duranensis	Aradu.C4I5E
6851925	gamma-glutamyl cycle	Arachis duranensis	Aradu.J0PRI
6834354	cysteine biosynthesis I	Cajanus cajan	C.cajan_05935
6834354	cysteine biosynthesis I	Cajanus cajan	C.cajan_12468
6834354	cysteine biosynthesis I	Cajanus cajan	C.cajan_43031
6834354	cysteine biosynthesis I	Cajanus cajan	C.cajan_15838
6834354	cysteine biosynthesis I	Cajanus cajan	C.cajan_07514
6834354	cysteine biosynthesis I	Cajanus cajan	C.cajan_30782
6834276	cholesterol biosynthesis III (via desmosterol)	Cajanus cajan	C.cajan_12124
6834276	cholesterol biosynthesis III (via desmosterol)	Cajanus cajan	C.cajan_36122
6834276	cholesterol biosynthesis III (via desmosterol)	Cajanus cajan	C.cajan_32876
6834276	cholesterol biosynthesis III (via desmosterol)	Cajanus cajan	C.cajan_12125
6882632	linear furanocoumarin biosynthesis	Medicago truncatula	Medtr.4g094100
6882632	linear furanocoumarin biosynthesis	Medicago truncatula	Medtr.7g073970
6882632	linear furanocoumarin biosynthesis	Medicago truncatula	Medtr.3g111660
6882632	linear furanocoumarin biosynthesis	Medicago truncatula	Medtr.1g054715
6855800	proline biosynthesis V (from arginine)	Arachis ipaensis	Araip.68NP6
6855800	proline biosynthesis V (from arginine)	Arachis ipaensis	Araip.0WM4W
6855800	proline biosynthesis V (from arginine)	Arachis ipaensis	Araip.C1RZ2
6855800	proline biosynthesis V (from arginine)	Arachis ipaensis	Araip.4U8SK
6839421	momilactone biosynthesis	Cicer arietinum	XP_004488548.1
6839421	momilactone biosynthesis	Cicer arietinum	XP_004494228.1
6839421	momilactone biosynthesis	Cicer arietinum	XP_004506206.1
6839421	momilactone biosynthesis	Cicer arietinum	XP_004506207.1
6839421	momilactone biosynthesis	Cicer arietinum	XP_004499827.1
6851958	kievitone biosynthesis	Arachis duranensis	Aradu.S738B
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_07828
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_47870
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_03635
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_37575
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_25552
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_20998
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_33626
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_31080
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_38692
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_43940
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_19699
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_12817
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_10971
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_00590
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_39028
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_26265
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_19712
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_39475
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_26280
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_11142
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_12748
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_26252
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_21571
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_41123
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_29356
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_18159
6834272	phenylpropanoid biosynthesis	Cajanus cajan	C.cajan_27989
6855875	chlorophyll a biosynthesis I	Arachis ipaensis	Araip.HLE2J
6889048	proline biosynthesis I	Glycine max	Glyma.18G03830
6889048	proline biosynthesis I	Glycine max	Glyma.07G16510
6889048	proline biosynthesis I	Glycine max	Glyma.03G28476
6889048	proline biosynthesis I	Glycine max	Glyma.18G40770
6889048	proline biosynthesis I	Glycine max	Glyma.19G31230
6889048	proline biosynthesis I	Glycine max	Glyma.01G24530
6889048	proline biosynthesis I	Glycine max	Glyma.02G41850
6889048	proline biosynthesis I	Glycine max	Glyma.03G12240
6889048	proline biosynthesis I	Glycine max	Glyma.14G07120
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.007G232000
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.010G153800
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.011G103700
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.009G075100
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.003G268900
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.002G008700
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.005G115100
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.007G004600
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.007G150400
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.002G114600
6860290	leucine biosynthesis	Phaseolus vulgaris	Phvul.008G291500
6882604	proline biosynthesis V (from arginine)	Medicago truncatula	Medtr.3g112050
6882604	proline biosynthesis V (from arginine)	Medicago truncatula	Medtr.7g090160
6882604	proline biosynthesis V (from arginine)	Medicago truncatula	Medtr.1g022420
6834306	UDP-D-glucuronate biosynthesis (from myo-inositol)	Cajanus cajan	C.cajan_31439
6834306	UDP-D-glucuronate biosynthesis (from myo-inositol)	Cajanus cajan	C.cajan_08953
6834306	UDP-D-glucuronate biosynthesis (from myo-inositol)	Cajanus cajan	C.cajan_23169
6834306	UDP-D-glucuronate biosynthesis (from myo-inositol)	Cajanus cajan	C.cajan_23170
6834306	UDP-D-glucuronate biosynthesis (from myo-inositol)	Cajanus cajan	C.cajan_00279
6882551	gamma-glutamyl cycle	Medicago truncatula	Medtr.5g010230
6882551	gamma-glutamyl cycle	Medicago truncatula	Medtr.5g010250
6882551	gamma-glutamyl cycle	Medicago truncatula	Medtr.7g113890
6882551	gamma-glutamyl cycle	Medicago truncatula	Medtr.7g113880
6882551	gamma-glutamyl cycle	Medicago truncatula	Medtr.8g098350
6882551	gamma-glutamyl cycle	Medicago truncatula	Medtr.4g093870
6882551	gamma-glutamyl cycle	Medicago truncatula	Medtr.5g010210
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_45276
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_39114
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_37706
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_07492
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_40315
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_05177
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_30812
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_14357
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_30152
6834355	methionine biosynthesis II	Cajanus cajan	C.cajan_36090
6889062	lysine degradation I	Glycine max	Glyma.17G07830
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.11G04870
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.13G36730
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.14G38840
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.05G30130
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.07G18570
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.08G06766
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.08G18830
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.04G37270
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.07G30500
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.06G05280
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.06G43546
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.01G40420
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.03G07380
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.04G05190
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.13G30490
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.01G29190
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.15G06185
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.10G07340
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.12G33760
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.08G13290
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.08G06773
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.02G40530
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.03G07300
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.18G43460
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.07G30510
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.08G06751
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.12G14420
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.13G21230
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.13G31470
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.06G17790
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.13G27810
6889037	isoleucine biosynthesis from threonine	Glycine max	Glyma.15G07860
6839373	cholesterol biosynthesis I	Cicer arietinum	XP_004509864.1
6839373	cholesterol biosynthesis I	Cicer arietinum	XP_004489880.1
6839373	cholesterol biosynthesis I	Cicer arietinum	XP_004507500.1
6839373	cholesterol biosynthesis I	Cicer arietinum	XP_004512941.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004506538.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004501580.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004515772.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004487022.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004504173.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004513504.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004501579.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004512124.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004487021.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004501578.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004505879.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004504171.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004504172.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004505880.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004507780.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004487020.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004487023.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004486510.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004504174.1
6839478	GDP-D-rhamnose biosynthesis	Cicer arietinum	XP_004504175.1
6860335	beta-alanine biosynthesis II	Phaseolus vulgaris	Phvul.002G254200
6860335	beta-alanine biosynthesis II	Phaseolus vulgaris	Phvul.006G022500
6860335	beta-alanine biosynthesis II	Phaseolus vulgaris	Phvul.010G076000
6860335	beta-alanine biosynthesis II	Phaseolus vulgaris	Phvul.010G033500
6860335	beta-alanine biosynthesis II	Phaseolus vulgaris	Phvul.004G164800
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.M9L15
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.I6GFF
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.X4R7M
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.0L89V
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.P47M2
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.E5Q6R
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.L18YW
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.4X2FZ
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.8L345
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.GEA65
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.CGX1Z
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.J3B7D
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.J4IUU
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.D2K8N
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.BQ4IU
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.08UAJ
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.70DQ7
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.GUH8G
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.UXN6T
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.RF66L
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.P8P9U
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.NJQ5G
6852084	Salicylic acid signaling	Arachis duranensis	Aradu.B1CQK
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.06G19740
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.09G01820
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.20G11177
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.17G18160
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.08G09890
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.02G06590
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.13G23780
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.15G03560
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.19G32660
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.13G41870
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.15G12780
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.05G21570
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.11G06820
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.16G25620
6889045	geranylgeranyldiphosphate biosynthesis II (plastidic)	Glycine max	Glyma.01G38481
