Glyma.06G127300	6.477	15.044	7.533	5.133	14.290	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.623	2.054
Glyma.06G127400	10.794	7.522	7.533	7.700	11.432	12.124	19.823	23.006	18.843	21.779	19.916	19.111	214.117	110.892
Glyma.06G127500	25.907	20.059	32.643	25.667	8.574	24.247	31.716	26.841	26.380	16.334	27.384	16.381	21.652	24.643
Glyma.06G127600	15.112	15.044	15.066	15.400	2.858	24.247	11.894	15.338	15.074	10.889	9.958	8.191	14.435	12.321
Glyma.06G127700	10.794	15.044	7.533	10.267	11.432	6.062	3.965	7.669	7.537	5.445	9.958	5.460	4.812	2.054
Glyma.06G127800	8.636	10.030	10.044	10.267	5.716	6.062	7.929	7.669	7.537	5.445	4.979	2.730	9.623	4.107
Glyma.06G127900	12.953	7.522	2.511	5.133	5.716	12.124	7.929	23.006	15.074	10.889	7.468	2.730	14.435	20.536
Glyma.06G128000	23.748	17.552	27.621	28.233	20.006	42.432	31.716	46.013	48.991	21.779	19.916	10.921	28.870	69.821
Glyma.06G128400	2.159	7.522	5.022	5.133	8.574	0.000	3.965	0.000	3.769	5.445	2.489	2.730	12.029	6.161
Glyma.06G128500	28.065	12.537	27.621	35.933	82.881	24.247	27.752	15.338	26.380	32.668	17.426	16.381	31.275	34.911
Glyma.06G128600	8.636	22.567	12.555	17.967	14.290	12.124	11.894	15.338	11.306	5.445	9.958	10.921	28.870	12.321
Glyma.06G128800	2.159	15.044	5.022	5.133	2.858	6.062	3.965	3.834	3.769	0.000	0.000	0.000	14.435	0.000
Glyma.06G128900	34.542	22.567	35.154	35.933	17.148	30.309	51.539	49.847	41.454	27.223	34.852	19.111	21.652	28.750
Glyma.06G129000	17.271	55.163	47.709	46.200	40.011	18.185	23.787	23.006	41.454	43.557	54.768	40.953	31.275	34.911
Glyma.06G129100	17.271	55.163	17.577	12.833	20.006	18.185	19.823	26.841	15.074	16.334	12.447	8.191	26.464	18.482
Glyma.06G129200	0.000	2.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G129300	56.131	12.537	10.044	15.400	14.290	6.062	3.965	3.834	15.074	21.779	14.937	13.651	7.217	2.054
Glyma.06G129400	2.159	20.059	10.044	12.833	11.432	12.124	7.929	3.834	7.537	5.445	4.979	2.730	2.406	8.214
Glyma.06G129500	10.794	50.148	35.154	33.367	62.875	24.247	55.504	34.510	37.685	27.223	14.937	10.921	36.087	63.660
Glyma.06G129600	19.430	72.715	37.665	23.100	14.290	24.247	23.787	19.172	18.843	10.889	17.426	10.921	38.493	14.375
Glyma.06G129700	6.477	7.522	12.555	12.833	8.574	6.062	3.965	3.834	3.769	0.000	0.000	0.000	9.623	8.214
Glyma.06G129800	6.477	15.044	7.533	10.267	17.148	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.623	4.107
Glyma.06G129900	0.000	0.000	0.000	0.000	0.000	0.000	3.965	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G130000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.834	7.537	5.445	2.489	0.000	0.000	0.000
Glyma.06G130100	10.794	7.522	12.555	10.267	5.716	6.062	7.929	11.503	3.769	5.445	4.979	2.730	7.217	8.214
Glyma.06G130300	19.430	5.015	7.533	7.700	2.858	12.124	3.965	0.000	3.769	5.445	0.000	0.000	2.406	2.054
Glyma.06G130700	12.953	25.074	25.110	25.667	25.722	24.247	39.646	42.179	33.917	27.223	22.405	16.381	19.246	6.161
Glyma.06G130800	36.701	10.030	15.066	17.967	2.858	18.185	43.610	46.013	26.380	10.889	9.958	8.191	0.000	0.000
Glyma.06G131000	17.271	10.030	7.533	10.267	5.716	0.000	0.000	3.834	3.769	5.445	4.979	5.460	0.000	0.000
Glyma.06G131100	8.636	22.567	15.066	17.967	20.006	18.185	11.894	15.338	11.306	10.889	9.958	5.460	26.464	8.214
Glyma.06G131200	23.748	17.552	27.621	25.667	17.148	30.309	35.681	53.682	33.917	16.334	12.447	13.651	33.681	28.750
Glyma.06G131300	86.355	22.567	47.709	53.900	122.892	18.185	15.858	19.172	7.537	10.889	4.979	0.000	7.217	2.054
Glyma.06G131400	4.318	2.507	2.511	5.133	2.858	6.062	3.965	3.834	7.537	0.000	2.489	2.730	7.217	2.054
Glyma.06G131600	19.430	52.655	22.599	17.967	11.432	24.247	3.965	7.669	7.537	10.889	4.979	2.730	28.870	2.054
Glyma.06G131700	21.589	25.074	17.577	12.833	11.432	18.185	15.858	30.675	22.611	10.889	9.958	5.460	24.058	8.214
Glyma.06G131800	0.000	2.507	15.066	15.400	17.148	6.062	3.965	3.834	3.769	0.000	0.000	0.000	0.000	0.000
Glyma.06G131900	15.112	12.537	17.577	12.833	11.432	18.185	11.894	11.503	7.537	5.445	4.979	0.000	31.275	12.321
Glyma.06G132000	25.907	20.059	20.088	17.967	11.432	30.309	19.823	42.179	18.843	5.445	12.447	8.191	31.275	22.589
Glyma.06G132200	2.159	5.015	2.511	2.567	5.716	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.406	0.000
Glyma.06G132300	4.318	5.015	2.511	5.133	2.858	0.000	3.965	3.834	3.769	0.000	4.979	2.730	4.812	2.054
Glyma.06G132400	15.112	17.552	15.066	12.833	25.722	6.062	7.929	7.669	15.074	10.889	7.468	5.460	14.435	4.107
Glyma.06G132500	129.533	87.759	143.128	356.767	500.141	272.780	194.263	88.192	124.361	87.115	77.173	70.985	252.610	39.018
Glyma.06G132600	34.542	7.522	12.555	10.267	11.432	0.000	0.000	0.000	3.769	5.445	2.489	0.000	0.000	0.000
Glyma.06G132700	2.159	7.522	2.511	0.000	8.574	6.062	7.929	3.834	3.769	0.000	0.000	0.000	4.812	4.107
Glyma.06G132800	23.748	30.089	20.088	30.800	17.148	48.494	35.681	42.179	22.611	21.779	14.937	8.191	16.841	12.321
Glyma.06G132900	4.318	2.507	2.511	5.133	0.000	0.000	7.929	3.834	3.769	0.000	4.979	2.730	2.406	2.054
Glyma.06G133200	2.159	10.030	7.533	10.267	5.716	6.062	7.929	3.834	7.537	10.889	9.958	8.191	12.029	10.268
Glyma.06G133300	151.121	183.040	256.124	379.867	251.500	315.213	368.704	279.912	282.638	272.233	174.261	101.016	127.508	240.267
Glyma.06G133400	12.953	10.030	15.066	15.400	25.722	18.185	15.858	19.172	18.843	10.889	9.958	8.191	16.841	14.375
Glyma.06G133500	38.860	37.611	80.353	110.367	131.466	78.803	170.476	111.198	120.592	108.893	47.299	54.603	86.609	119.107
Glyma.06G133600	103.626	140.414	130.573	128.333	234.352	181.853	241.838	207.058	90.444	70.781	59.747	32.762	122.696	84.196
Glyma.06G133700	12.953	10.030	7.533	5.133	8.574	0.000	0.000	3.834	3.769	0.000	2.489	2.730	0.000	0.000
Glyma.06G133900	0.000	70.207	2.511	2.567	2.858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.406	0.000
Glyma.U000800	2.159	5.015	0.000	2.567	2.858	0.000	0.000	0.000	0.000	0.000	2.489	2.730	7.217	0.000
Glyma.06G134100	4.318	2.507	2.511	2.567	5.716	0.000	3.965	3.834	0.000	0.000	0.000	0.000	21.652	2.054
Glyma.06G134200	6.477	12.537	12.555	10.267	11.432	6.062	7.929	7.669	7.537	5.445	7.468	2.730	24.058	4.107
Glyma.06G134300	30.224	32.596	32.643	23.100	17.148	36.371	35.681	23.006	18.843	10.889	14.937	10.921	36.087	22.589
Glyma.06G134400	0.000	0.000	0.000	0.000	0.000	12.124	27.752	11.503	3.769	5.445	2.489	0.000	0.000	0.000
Glyma.06G134500	21.589	55.163	35.154	15.400	8.574	30.309	23.787	38.344	18.843	16.334	4.979	5.460	76.986	14.375
Glyma.06G134600	10.794	60.178	10.044	5.133	2.858	36.371	27.752	34.510	30.148	10.889	7.468	2.730	0.000	0.000
Glyma.06G134700	0.000	0.000	0.000	2.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G134900	0.000	17.552	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	54.768	2.730	7.217	0.000
Glyma.06G135000	0.000	32.596	5.022	2.567	2.858	6.062	7.929	7.669	3.769	0.000	0.000	2.730	21.652	2.054
Glyma.06G135100	2.159	20.059	27.621	23.100	14.290	18.185	15.858	11.503	26.380	27.223	44.810	46.413	24.058	6.161
Glyma.06G135200	19.430	32.596	30.132	25.667	20.006	30.309	27.752	38.344	22.611	16.334	17.426	16.381	28.870	32.857
Glyma.06G135400	19.430	42.626	35.154	35.933	25.722	42.432	47.575	38.344	33.917	32.668	32.363	27.302	40.899	43.125
Glyma.06G135500	53.972	72.715	60.264	43.633	40.011	115.174	83.256	84.357	48.991	43.557	34.852	30.032	45.710	26.696
Glyma.06G135600	6.477	5.015	2.511	2.567	2.858	6.062	3.965	3.834	7.537	5.445	4.979	2.730	4.812	2.054
Glyma.06G135800	615.280	275.814	522.292	390.134	294.369	660.734	630.365	502.308	324.092	315.791	184.218	81.905	522.060	336.784
Glyma.06G135900	21.589	37.611	0.000	23.100	191.483	6.062	7.929	0.000	11.306	0.000	2.489	2.730	16.841	63.660
Glyma.06G136000	0.000	30.089	0.000	10.267	37.153	6.062	0.000	3.834	3.769	5.445	4.979	2.730	2.406	4.107
Glyma.06G136100	2.159	5.015	5.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G136300	19.430	17.552	10.044	20.533	57.159	6.062	11.894	15.338	22.611	16.334	17.426	8.191	7.217	16.428
Glyma.06G136400	10.794	7.522	12.555	12.833	22.864	6.062	19.823	7.669	26.380	21.779	19.916	19.111	48.116	41.071
Glyma.06G136500	66.925	57.670	47.709	41.067	45.727	24.247	19.823	26.841	37.685	16.334	29.873	16.381	2.406	4.107
Glyma.06G136600	4.318	20.059	10.044	7.700	8.574	6.062	3.965	3.834	7.537	5.445	4.979	0.000	2.406	8.214
Glyma.06G136700	4.318	20.059	0.000	2.567	2.858	0.000	0.000	0.000	3.769	5.445	2.489	0.000	7.217	0.000
Glyma.06G136800	10.794	12.537	10.044	12.833	17.148	6.062	11.894	11.503	11.306	10.889	7.468	8.191	16.841	22.589
Glyma.06G136900	28.065	25.074	40.176	38.500	28.580	30.309	63.433	34.510	48.991	43.557	29.873	27.302	26.464	36.964
Glyma.06G137000	2.159	95.281	2.511	5.133	11.432	6.062	15.858	38.344	15.074	10.889	4.979	2.730	2.406	0.000
Glyma.06G137100	38.860	17.552	110.485	79.567	51.443	36.371	35.681	42.179	37.685	32.668	14.937	10.921	151.566	32.857
Glyma.06G137200	4.318	2.507	25.110	15.400	2.858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.054
Glyma.06G137400	15.112	5.015	22.599	20.533	17.148	6.062	7.929	11.503	11.306	5.445	7.468	2.730	40.899	10.268
Glyma.06G137700	153.280	97.788	125.551	143.733	111.460	145.483	154.618	157.211	154.509	119.783	79.662	68.254	170.812	98.571
Glyma.06G137900	51.813	32.596	45.198	56.467	54.301	66.680	71.362	49.847	67.833	49.002	34.852	16.381	69.768	43.125
Glyma.06G138000	8.636	22.567	10.044	12.833	8.574	12.124	11.894	11.503	18.843	16.334	17.426	10.921	16.841	10.268
Glyma.06G138100	34.542	37.611	25.110	71.867	80.023	127.297	39.646	30.675	15.074	10.889	9.958	5.460	19.246	71.875
Glyma.06G138200	0.000	2.507	0.000	0.000	2.858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G138400	45.336	25.074	25.110	51.333	157.187	30.309	63.433	42.179	41.454	27.223	34.852	21.841	45.710	53.393
Glyma.06G138500	4.318	5.015	10.044	12.833	8.574	6.062	11.894	7.669	3.769	5.445	4.979	2.730	7.217	4.107
Glyma.06G138600	32.383	12.537	25.110	59.033	51.443	54.556	63.433	23.006	60.296	21.779	14.937	8.191	45.710	22.589
Glyma.06G138700	17.271	15.044	22.599	20.533	20.006	48.494	39.646	11.503	15.074	10.889	9.958	10.921	21.652	16.428
Glyma.06G138800	6.477	5.015	5.022	2.567	2.858	30.309	59.468	42.179	18.843	16.334	9.958	8.191	14.435	2.054
Glyma.06G138900	88.514	85.251	77.842	69.300	37.153	84.865	47.575	38.344	18.843	16.334	9.958	8.191	28.870	4.107
Glyma.06G139000	2.159	0.000	0.000	2.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.406	0.000
Glyma.06G139100	8.636	10.030	10.044	10.267	2.858	6.062	15.858	15.338	7.537	5.445	2.489	2.730	7.217	4.107
Glyma.06G139200	75.561	45.133	50.220	53.900	34.295	48.494	51.539	46.013	60.296	54.447	34.852	24.572	91.421	57.500
Glyma.06G139300	32.383	20.059	2.511	5.133	2.858	12.124	7.929	11.503	3.769	5.445	4.979	2.730	57.739	0.000
Glyma.06G139500	2.159	2.507	0.000	0.000	0.000	0.000	3.965	0.000	3.769	0.000	0.000	0.000	2.406	0.000
Glyma.06G139600	2.159	5.015	2.511	2.567	2.858	0.000	3.965	3.834	3.769	0.000	2.489	2.730	2.406	2.054
Glyma.06G139700	8.636	5.015	7.533	5.133	5.716	0.000	7.929	7.669	3.769	5.445	7.468	5.460	4.812	2.054
Glyma.06G139900	36.701	35.104	35.154	41.067	31.437	66.680	47.575	26.841	26.380	16.334	9.958	5.460	31.275	12.321
Glyma.06G140000	10.794	10.030	10.044	5.133	8.574	18.185	7.929	3.834	3.769	0.000	0.000	0.000	33.681	4.107
Glyma.06G140200	19.430	22.567	12.555	12.833	11.432	12.124	11.894	11.503	7.537	5.445	4.979	2.730	7.217	2.054
Glyma.06G140300	8.636	10.030	10.044	7.700	8.574	12.124	7.929	15.338	7.537	5.445	4.979	5.460	4.812	8.214
Glyma.06G140400	10.794	20.059	15.066	15.400	8.574	12.124	19.823	19.172	15.074	10.889	12.447	10.921	28.870	12.321
Glyma.06G140700	17.271	22.567	20.088	17.967	20.006	12.124	19.823	11.503	22.611	10.889	14.937	8.191	19.246	14.375
Glyma.06G140900	43.178	37.611	40.176	38.500	25.722	36.371	39.646	61.351	37.685	49.002	34.852	16.381	38.493	16.428
Glyma.06G141000	23.748	20.059	32.643	25.667	28.580	12.124	23.787	38.344	37.685	27.223	29.873	21.841	40.899	26.696
Glyma.06G141100	28.065	20.059	27.621	30.800	60.017	18.185	19.823	19.172	15.074	16.334	14.937	8.191	52.928	2.054
Glyma.06G141200	19.430	15.044	140.617	89.833	131.466	18.185	43.610	76.688	52.759	65.336	27.384	13.651	163.595	0.000
Glyma.06G141300	19.430	17.552	25.110	25.667	8.574	24.247	19.823	15.338	11.306	5.445	4.979	2.730	9.623	2.054
Glyma.06G141500	30.224	25.074	25.110	25.667	20.006	30.309	31.716	19.172	15.074	5.445	12.447	10.921	24.058	28.750
Glyma.06G141600	2.159	10.030	0.000	2.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G141700	28.065	27.581	25.110	25.667	11.432	24.247	27.752	49.847	45.222	49.002	44.810	24.572	24.058	16.428
Glyma.06G141800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.445	0.000	0.000	0.000	0.000
Glyma.06G141900	62.607	100.296	92.908	84.700	134.324	284.904	130.830	88.192	41.454	32.668	39.831	35.492	117.885	102.678
Glyma.06G142000	8.636	5.015	2.511	2.567	8.574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.812	0.000
Glyma.06G142200	6.477	12.537	0.000	2.567	5.716	0.000	3.965	0.000	3.769	5.445	2.489	0.000	7.217	14.375
Glyma.06G142300	10.794	25.074	20.088	12.833	2.858	30.309	15.858	15.338	18.843	10.889	12.447	5.460	0.000	6.161
Glyma.06G142400	30.224	22.567	30.132	35.933	17.148	30.309	43.610	42.179	37.685	32.668	19.916	13.651	19.246	14.375
Glyma.06G142500	64.766	15.044	40.176	35.933	20.006	42.432	47.575	57.516	52.759	49.002	34.852	13.651	31.275	8.214
Glyma.06G142900	60.449	80.237	27.621	38.500	54.301	30.309	71.362	122.701	188.425	98.004	19.916	8.191	387.335	336.784
Glyma.06G143000	38.860	25.074	42.687	25.667	25.722	121.236	91.185	103.529	128.129	92.559	92.109	68.254	235.769	26.696
Glyma.06G143100	4.318	12.537	10.044	7.700	22.864	6.062	3.965	0.000	0.000	0.000	2.489	0.000	2.406	0.000
Glyma.06G143300	30.224	22.567	67.797	79.567	174.335	18.185	15.858	11.503	0.000	0.000	0.000	0.000	19.246	123.214
Glyma.06G143400	25.907	12.537	15.066	15.400	5.716	18.185	15.858	23.006	7.537	5.445	2.489	0.000	7.217	4.107
Glyma.06G143500	8.636	15.044	10.044	12.833	5.716	12.124	15.858	15.338	11.306	10.889	7.468	8.191	7.217	6.161
Glyma.06G143700	10.794	15.044	0.000	5.133	2.858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G143800	8.636	12.537	32.643	30.800	45.727	12.124	3.965	7.669	7.537	5.445	7.468	2.730	2.406	0.000
Glyma.06G143900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.406	0.000
Glyma.06G144000	4.318	2.507	5.022	15.400	42.869	12.124	15.858	7.669	7.537	5.445	2.489	0.000	16.841	57.500
Glyma.06G144100	23.748	27.581	32.643	33.367	31.437	30.309	43.610	61.351	94.213	108.893	77.173	38.222	26.464	10.268
Glyma.06G144200	10.794	2.507	7.533	2.567	5.716	6.062	7.929	7.669	7.537	5.445	2.489	2.730	2.406	4.107
Glyma.06G144400	51.813	37.611	60.264	48.767	45.727	169.730	79.291	46.013	41.454	43.557	42.320	27.302	60.145	47.232
Glyma.06G144500	112.262	105.311	208.414	136.033	208.630	96.989	150.653	161.045	150.740	141.561	72.194	62.794	178.030	88.303
Glyma.06G144600	6.477	22.567	10.044	17.967	28.580	24.247	15.858	15.338	11.306	10.889	7.468	8.191	24.058	16.428
Glyma.06G144700	2.159	7.522	0.000	0.000	0.000	0.000	3.965	3.834	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G144900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G145000	8.636	5.015	2.511	2.567	2.858	0.000	3.965	3.834	3.769	5.445	7.468	2.730	7.217	10.268
Glyma.06G145100	4.318	37.611	15.066	7.700	5.716	42.432	55.504	38.344	22.611	21.779	9.958	8.191	31.275	4.107
Glyma.06G145200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	151.964
Glyma.06G145300	0.000	5.015	2.511	0.000	8.574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.217	22.589
Glyma.06G145400	0.000	2.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.054
Glyma.06G145600	8.636	7.522	12.555	17.967	11.432	12.124	19.823	26.841	22.611	10.889	12.447	5.460	12.029	8.214
Glyma.06G145700	23.748	27.581	12.555	12.833	17.148	6.062	3.965	7.669	11.306	10.889	7.468	5.460	9.623	2.054
Glyma.06G145800	8.636	10.030	7.533	10.267	5.716	6.062	7.929	3.834	7.537	5.445	4.979	0.000	4.812	2.054
Glyma.06G145900	6.477	12.537	7.533	7.700	5.716	6.062	7.929	7.669	3.769	5.445	2.489	2.730	7.217	20.536
Glyma.06G146000	34.542	22.567	27.621	20.533	25.722	24.247	31.716	46.013	52.759	59.891	52.278	51.873	45.710	43.125
Glyma.06G146300	10.794	5.015	5.022	2.567	2.858	0.000	11.894	11.503	15.074	10.889	9.958	2.730	4.812	6.161
Glyma.06G146400	6.477	2.507	7.533	7.700	2.858	6.062	11.894	7.669	15.074	10.889	9.958	5.460	2.406	2.054
Glyma.06G146500	45.336	40.118	47.709	38.500	65.733	30.309	51.539	69.019	71.602	49.002	44.810	40.953	74.580	82.142
Glyma.06G146600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G146700	15.112	17.552	17.577	15.400	17.148	24.247	27.752	34.510	26.380	21.779	19.916	16.381	14.435	22.589
Glyma.06G146800	30.224	67.700	37.665	17.967	48.585	30.309	19.823	19.172	18.843	10.889	7.468	5.460	50.522	12.321
Glyma.06G146900	71.243	45.133	20.088	20.533	11.432	12.124	15.858	26.841	15.074	5.445	9.958	2.730	19.246	14.375
Glyma.06G147100	0.000	2.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.217	2.054
Glyma.06G147200	0.000	0.000	5.022	7.700	8.574	0.000	0.000	0.000	3.769	5.445	0.000	0.000	0.000	0.000
Glyma.06G147300	0.000	5.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G147400	41.019	17.552	17.577	15.400	11.432	12.124	15.858	19.172	18.843	10.889	12.447	5.460	9.623	12.321
Glyma.06G147500	2.159	5.015	0.000	2.567	0.000	0.000	0.000	3.834	0.000	0.000	0.000	0.000	2.406	0.000
Glyma.06G147700	23.748	27.581	27.621	28.233	28.580	18.185	19.823	23.006	33.917	21.779	24.894	24.572	38.493	14.375
Glyma.06G147800	15.112	22.567	22.599	23.100	34.295	12.124	19.823	7.669	22.611	16.334	17.426	13.651	69.768	55.446
Glyma.06G147900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G148000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	57.739	14.375
Glyma.06G148100	0.000	0.000	0.000	2.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G148300	4.318	5.015	5.022	7.700	2.858	18.185	11.894	11.503	3.769	0.000	2.489	2.730	4.812	2.054
Glyma.06G148500	112.262	15.044	30.132	48.767	11.432	30.309	39.646	34.510	22.611	5.445	2.489	2.730	14.435	4.107
Glyma.06G148600	28.065	35.104	20.088	17.967	25.722	18.185	19.823	26.841	15.074	10.889	9.958	2.730	12.029	2.054
Glyma.06G148700	86.355	62.685	60.264	53.900	22.864	48.494	67.397	92.026	75.370	43.557	37.342	24.572	52.928	34.911
Glyma.06G148800	47.495	62.685	52.731	43.633	48.585	30.309	67.397	107.364	94.213	59.891	62.236	60.064	55.334	170.446
Glyma.06G149000	2.159	0.000	0.000	2.567	5.716	12.124	3.965	3.834	0.000	5.445	2.489	2.730	0.000	4.107
Glyma.06G149200	17.271	42.626	10.044	7.700	14.290	6.062	11.894	19.172	18.843	10.889	12.447	19.111	31.275	26.696
Glyma.06G149400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G149500	2.159	2.507	2.511	0.000	2.858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.812	28.750
Glyma.06G149600	0.000	2.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.406	10.268
Glyma.06G149700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.489	0.000	0.000	0.000
Glyma.06G149800	51.813	20.059	95.419	59.033	54.301	24.247	47.575	38.344	71.602	70.781	32.363	38.222	26.464	4.107
Glyma.06G149900	12.953	7.522	5.022	2.567	0.000	0.000	0.000	3.834	3.769	5.445	2.489	2.730	7.217	2.054
Glyma.06G150000	25.907	27.581	22.599	25.667	31.437	42.432	51.539	72.854	71.602	49.002	57.257	38.222	16.841	4.107
Glyma.06G150100	94.991	90.266	190.837	225.867	391.539	127.297	142.724	141.873	97.981	114.338	72.194	76.445	117.885	22.589
Glyma.06G150200	2.159	10.030	12.555	7.700	28.580	6.062	3.965	0.000	0.000	16.334	0.000	0.000	2.406	0.000
Glyma.06G150300	554.831	97.788	193.348	187.367	251.500	36.371	23.787	34.510	82.907	70.781	37.342	16.381	12.029	0.000
Glyma.06G150500	0.000	20.059	7.533	12.833	22.864	42.432	27.752	19.172	15.074	16.334	2.489	2.730	21.652	20.536
Glyma.06G150600	4.318	50.148	30.132	28.233	22.864	24.247	11.894	3.834	22.611	16.334	9.958	2.730	14.435	8.214
Glyma.06G150700	6.477	57.670	17.577	17.967	11.432	12.124	3.965	11.503	22.611	16.334	4.979	5.460	14.435	4.107
Glyma.06G150800	4.318	7.522	7.533	7.700	5.716	6.062	3.965	7.669	3.769	5.445	2.489	2.730	16.841	4.107
Glyma.06G150900	25.907	27.581	27.621	38.500	22.864	48.494	43.610	15.338	26.380	16.334	7.468	8.191	21.652	22.589
Glyma.06G151000	0.000	2.507	2.511	2.567	2.858	0.000	0.000	0.000	3.769	0.000	2.489	2.730	0.000	0.000
Glyma.06G151100	0.000	0.000	2.511	2.567	2.858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G151200	0.000	15.044	12.555	10.267	11.432	0.000	3.965	3.834	7.537	10.889	4.979	8.191	31.275	14.375
Glyma.06G151300	10.794	2.507	2.511	2.567	0.000	12.124	15.858	15.338	7.537	5.445	2.489	2.730	2.406	2.054
Glyma.06G151400	2.159	10.030	2.511	5.133	5.716	6.062	3.965	0.000	7.537	5.445	2.489	2.730	7.217	0.000
Glyma.06G151500	6.477	5.015	5.022	5.133	2.858	6.062	3.965	3.834	3.769	5.445	2.489	2.730	2.406	2.054
Glyma.06G151800	34.542	27.581	52.731	48.767	37.153	36.371	55.504	69.019	48.991	43.557	34.852	27.302	26.464	34.911
Glyma.06G151900	2.159	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.812	2.054
Glyma.06G152100	4.318	2.507	10.044	5.133	8.574	6.062	3.965	11.503	0.000	0.000	0.000	0.000	2.406	2.054
Glyma.06G152200	23.748	22.567	20.088	15.400	8.574	18.185	11.894	15.338	11.306	10.889	12.447	5.460	14.435	10.268
Glyma.06G152300	0.000	0.000	2.511	0.000	0.000	0.000	3.965	3.834	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G152400	0.000	10.030	32.643	38.500	37.153	66.680	47.575	42.179	131.898	130.672	72.194	24.572	19.246	2.054
Glyma.06G152600	8.636	7.522	7.533	10.267	8.574	6.062	11.894	3.834	7.537	5.445	2.489	5.460	4.812	4.107
Glyma.06G152700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G152800	4.318	7.522	5.022	7.700	8.574	6.062	7.929	7.669	7.537	5.445	4.979	2.730	9.623	6.161
Glyma.06G152900	10.794	20.059	12.555	10.267	8.574	12.124	15.858	23.006	18.843	10.889	7.468	8.191	14.435	4.107
Glyma.06G153000	4.318	5.015	10.044	12.833	5.716	12.124	11.894	11.503	11.306	10.889	7.468	2.730	2.406	4.107
Glyma.06G153100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Glyma.06G153200	8.636	15.044	10.044	12.833	22.864	12.124	7.929	11.503	15.074	10.889	7.468	5.460	36.087	12.321
Glyma.06G153300	2.159	0.000	0.000	2.567	0.000	0.000	3.965	3.834	0.000	0.000	0.000	0.000	2.406	2.054
Glyma.06G153400	107.944	17.552	25.110	33.367	31.437	6.062	7.929	3.834	15.074	5.445	7.468	2.730	0.000	2.054
Glyma.06G153500	15.112	2.507	5.022	7.700	14.290	12.124	11.894	3.834	3.769	0.000	2.489	0.000	4.812	4.107
Glyma.06G153600	0.000	5.015	2.511	0.000	2.858	6.062	0.000	0.000	0.000	0.000	0.000	0.000	9.623	2.054
Glyma.06G153700	58.290	65.192	72.819	56.467	48.585	169.730	114.972	118.867	52.759	43.557	37.342	16.381	28.870	28.750
